name,rating,latitude,longitude,type
Gene & Georgetti,4.5,41.8908839,-87.6357762,restaurant
Mei Shung,3.9,41.9822029,-87.6596987,restaurant
MingHin Cuisine,4.3,41.8851696,-87.6191526,restaurant
CASA MATEO,3.9,41.8242396,-87.7440043,restaurant
Hing Kee,4.1,41.8538723,-87.633744,restaurant
Chopstick Express,3.7,42.0126744,-87.8070118,restaurant
Hello Sushi Sky Thai,4.1,41.9983414,-87.663801,restaurant
Level Two Restaurant,4.1,41.8938374,-87.6223754,restaurant
The Silver Palm,4.2,41.895577,-87.6547697,restaurant
Flat Top Grill,4.2,41.8811278,-87.6263889,restaurant
"Kuya's Carry Out, Catering, and Groceries",4.1,42.3182321,-87.8663299,restaurant
Green Leaf Thai Cuisine,4.3,41.9665431,-87.6891217,restaurant
Krung Thep Thai Cuisine,4.5,41.9401875,-87.6490962,restaurant
Spinz,1.7,42.3178981,-87.8355254,restaurant
Xi'an Cuisine,4.2,41.8778109,-87.6466677,restaurant
Ken Kee Restaurant Hong Kong,4.2,41.8543969,-87.6332725,restaurant
CafâˆšÂ© TouchâˆšÂ©,4.5,42.003559,-87.816943,restaurant
En Lai Asian Grill,5.0,41.9922218,-87.6606497,restaurant
Little Madrid Tapas-CafâˆšÂ©,4.6,41.985099,-87.6689331,restaurant
m.henry,4.6,41.9856429,-87.6690756,restaurant
Shanghai Inn Restaurant,4.6,41.9676602,-87.6789578,restaurant
Reza's Restaurant,4.1,41.977847,-87.668018,restaurant
Triple Crown Restaurant,4.3,41.852452,-87.631856,restaurant
Shang Noodle Chicago Streeterville,4.4,41.8916306,-87.6220551,restaurant
Emperor's Choice,4.4,41.8517377,-87.632235,restaurant
In-On Thai,4.6,41.9665147,-87.6579509,restaurant
Dai Yee's Asian Kitchen,4.5,41.9567927,-87.6929956,restaurant
La Crâˆšâ„¢perie Chicago Restaurant,4.6,41.9340989,-87.6455685,restaurant
Original Triple Crown Restaurant,3.9,41.852055,-87.6325827,restaurant
Wabi Sabi Rotary,4.3,41.964337,-87.6543,restaurant
New Chinatown Restaurant,4.0,41.8526575,-87.6323585,restaurant
Amarit Thai and sushi (CHICAGO Location),4.1,41.8742497,-87.6294088,restaurant
ML Kitchen,4.2,41.8695589,-87.6557882,restaurant
Spoon Thai,4.3,41.9651936,-87.6891599,restaurant
Wow Bao - Water Tower Place,3.9,41.8979674,-87.6237208,restaurant
Agami,4.5,41.9675067,-87.6591834,restaurant
Pho's Spicier Thai Cuisine,4.1,41.9659609,-87.6891601,restaurant
Kimberli Sushi and Thai Cuisine,3.5,41.9681962,-87.6933586,restaurant
Noodle Zone & Sushi Bar,4.3,41.9805944,-87.6680806,restaurant
Star of Siam,4.1,41.8906434,-87.6274651,restaurant
Rice Thai Cafe,4.4,42.0047931,-87.6612036,restaurant
See Thru Chinese Kitchen,3.8,41.8800991,-87.7569343,restaurant
Oiistar,4.7,41.9070765,-87.6721011,restaurant
Peking Mandarin Restaurant ÃÃ¯Ã‘ÃÃ‘ÃºÃÃµÃª,4.5,41.968219,-87.7156819,restaurant
Minghin Cuisine,4.4,41.8923683,-87.621188,restaurant
Siam Country,4.6,41.9662255,-87.6789437,restaurant
Boom Fried Rice,4.3,41.8754266,-87.7256249,restaurant
Talay Chicago,4.5,41.881797,-87.65778,restaurant
Slurp Slurp Noodles,4.3,41.85157,-87.6317446,restaurant
Pride Sushi and Thai,4.5,41.9906724,-87.6973719,restaurant
Ben's Noodles & Rice,4.6,41.9834918,-87.6595886,restaurant
Great Wall,3.6,42.0049025,-87.6611734,restaurant
Cilantro Authentic Thai Food,4.7,41.9979283,-87.66825,restaurant
Wow Bao â€šÃ„Ã¬ Lakeview,3.9,41.9330743,-87.6453743,restaurant
MCCB Chicago,4.6,41.8539063,-87.633664,restaurant
Tanoshii,4.5,41.9830944,-87.6684306,restaurant
Dao Thai Restaurant and Noodle Palace,3.9,41.8926967,-87.6215025,restaurant
Dee's,4.4,41.9182341,-87.6561199,restaurant
EsmâˆšÂ©,4.4,41.9220966,-87.6388018,restaurant
Me Dee Cafe,4.4,41.9690388,-87.6790115,restaurant
Indie Cafe Sushi + Thai,4.5,41.9905529,-87.6600893,restaurant
Mon Lung Restaurant,4.3,41.9000395,-87.6671964,restaurant
China Spring,3.9,42.0093179,-87.6734865,restaurant
Silver Spoon Thai Restaurant,4.2,41.8953896,-87.6256485,restaurant
Pho 888,4.2,41.97315,-87.6592328,restaurant
Lao Peng You,4.4,41.8960754,-87.6778955,restaurant
Takie Outit,4.1,41.8959617,-87.6808471,restaurant
Niu B,4.4,41.8707053,-87.624488,restaurant
Chicago Chinese Media,,41.8818418,-87.6266322,restaurant
Minghin Cuisine,4.5,41.866506,-87.624334,restaurant
Royal Highness Zhu ÃŠÃºÂ±ÃŠÂ§Ã¸,4.9,41.9251625,-87.6591596,restaurant
New China,3.8,41.9032466,-87.6886252,restaurant
Hot Woks Cool Sushi,4.4,41.8811159,-87.6246469,restaurant
Asia Buffet & Grill,4.2,41.7460753,-87.7403553,restaurant
P.F. Chang's To Go,4.4,41.8897577,-87.6348771,restaurant
BâˆšÂ°nh MâˆšÂ¨ & Co,4.0,41.9406849,-87.6510609,restaurant
Similan Thai & Sushi Restaurant,4.6,41.9943501,-87.6593923,restaurant
Li Hing Restaurant,4.4,41.938698,-87.771037,restaurant
Sunset PhÂ·ÂªÃ¼ Caffe,4.8,41.934256,-87.646367,restaurant
Se'nse Asian Cuisine,3.0,41.9855867,-87.6689011,restaurant
Cafe Hoang | Vietnamese & Thai,4.4,41.9735385,-87.6558137,restaurant
